age,name,party,SIDO_SGG,member_id,gender,image_url
22,우재준,국민의힘,대구 북구갑,8UC4779G,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2ef1338017ed47cfb9106a90b6262bd7.png
22,윤한홍,국민의힘,경남 창원마산회원,8X15119P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d175dc8a752d47059aa74a230ee93a5c.jpg
22,정연욱,국민의힘,부산 수영,8XE7026P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d43e70cb8c88464e95f82b0f28a4ac5e.jpg
22,이광희,더불어민주당,충북 청주서원,95J3282H,남,https://www.assembly.go.kr/static/portal/img/openassm/new/15418961bc6146379f22d5d43443a1a3.jpg
22,강명구,국민의힘,경북 구미을,9901388T,남,https://www.assembly.go.kr/static/portal/img/openassm/new/9f095290d68b47638983c7db100c2eb0.jpg
22,김성원,국민의힘,경기 동두천양주연천을,9D939735,남,https://www.assembly.go.kr/static/portal/img/openassm/new/0883fdfd169248c19f2311f26e1c2577.jpg
22,정진욱,더불어민주당,광주 동구남구갑,9HE7226N,남,https://www.assembly.go.kr/static/portal/img/openassm/new/67b4125f7c1443eabf80267dcb82e2e9.jpg
22,이용선,더불어민주당,서울 양천을,9JF4562W,남,https://www.assembly.go.kr/static/portal/img/openassm/new/79cbe48e3fa3484fa90f07d64d3f638b.jpg
22,김정호,더불어민주당,경남 김해을,9LD2641Q,남,https://www.assembly.go.kr/static/portal/img/openassm/new/7d6d00c690814834bdd1fb1c5905a5ef.png
22,윤영석,국민의힘,경남 양산갑,9VR65006,남,https://www.assembly.go.kr/static/portal/img/openassm/new/cb71903baa8340718ea02ae96cd6a25f.jpg
22,전재수,더불어민주당,부산 북구갑,9YO73104,남,https://www.assembly.go.kr/static/portal/img/openassm/new/98a995d70d4c4c7381d92d701f67ee97.jpg
22,최형두,국민의힘,경남 창원마산합포,A0P4646G,남,https://www.assembly.go.kr/static/portal/img/openassm/new/fbac5267e24343b98623752d6c854616.jpg
22,천준호,더불어민주당,서울 강북구갑,A494529E,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1ecd18672c604ef5a6c90dd06133006e.jpg
22,박정훈,국민의힘,서울 송파갑,AEJ19639,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2933458ec5044bdeb30564f216848655.jpg
22,이강일,더불어민주당,충북 청주상당,AEO5706C,남,https://www.assembly.go.kr/static/portal/img/openassm/new/5bc4b439fc4146bf9014462d61d3625c.jpg
22,신영대,더불어민주당,전북 군산김제부안갑,AFH96856,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b06af2e0eb5947e6ae7bb416bfb0b677.jpg
22,김대식,국민의힘,부산 사상,ANS8383S,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a3a98ad4d2b24e3ba8de8de37631a192.png
22,정동영,더불어민주당,전북 전주병,ARP89147,남,https://www.assembly.go.kr/static/portal/img/openassm/new/bb0a35a469a74d5a87def681be164353.jpg
22,김승원,더불어민주당,경기 수원갑,ATB59635,남,https://www.assembly.go.kr/static/portal/img/openassm/new/06249610045b4c5487f9586046460423.jpg
22,인요한,국민의힘,비례대표,B7789327,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ee1d406c077b4690895ca3fd508428e9.png
22,김영배,더불어민주당,서울 성북갑,B7D7534L,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c0f3221352c04fc1bb9b67d8342c75ff.jpg
22,한준호,더불어민주당,경기 고양을,BCQ55105,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b5057465eeae44a38be3efb878ac21aa.jpg
22,정혜경,진보당,비례대표,BNV6535N,여,https://www.assembly.go.kr/static/portal/img/openassm/new/dbc3197b176d43c09990b99c8f17752c.jpg
22,오세희,더불어민주당,비례대표,BRU2690F,여,https://www.assembly.go.kr/static/portal/img/openassm/new/f374af5fdfe546718cc68366865be7df.jpg
22,박찬대,더불어민주당,인천 연수갑,BT62420K,남,https://www.assembly.go.kr/static/portal/img/openassm/new/df6098be66f542dea93990a7745f239c.png
22,권칠승,더불어민주당,경기 화성병,C7E79345,남,https://www.assembly.go.kr/static/portal/img/openassm/new/732a1459c8554b999d8c248d703d8fa2.png
22,백종헌,국민의힘,부산 금정,CAA7713A,남,https://www.assembly.go.kr/static/portal/img/openassm/new/335e79371cec41a7991431788b9fead9.jpg
22,이해식,더불어민주당,서울 강동을,CCU1009B,남,https://www.assembly.go.kr/static/portal/img/openassm/new/931541823bd142f090e3b63461bbe976.jpg
22,정성국,국민의힘,부산 부산진갑,CGW7415Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a02c8dbf04f44c91a1ef88b432f9e220.jpg
22,장종태,더불어민주당,대전 서구갑,CIZ8557P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d8a1c67d7d8245e9bfe3cd037c809e49.jpg
22,양부남,더불어민주당,광주 서구을,CK143054,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ad5f325b02c94cc6b30b15196c1ad19c.png
22,송석준,국민의힘,경기 이천,CNW5754J,남,https://www.assembly.go.kr/static/portal/img/openassm/new/21eedc628d844950876d6cdb52a5988a.png
22,김예지,국민의힘,비례대표,CNZ51556,여,https://www.assembly.go.kr/static/portal/img/openassm/new/61dedb2de45941fcb00c98ab36eedaac.jpg
22,임광현,더불어민주당,비례대표,CST4991F,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2738058abca64c299bac3220864e4d70.jpg
22,김주영,더불어민주당,경기 김포갑,D6U6678O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a3a36296e15c4c2990676f4047e80a4b.jpg
22,문대림,더불어민주당,제주 제주갑,D9I3309M,남,https://www.assembly.go.kr/static/portal/img/openassm/new/5c44086f31074ae99db902a7fcb4712a.jpg
22,이원택,더불어민주당,전북 군산김제부안을,DAV7257X,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a5f99566188b43f090743efb17723e74.png
22,정동만,국민의힘,부산 기장,DAY6557K,남,https://www.assembly.go.kr/static/portal/img/openassm/new/7ea90a4995764320b80842a02f9c1220.jpg
22,김재원,조국혁신당,비례대표,DMP1439I,여,https://www.assembly.go.kr/static/portal/img/openassm/new/180a8fbbf0154728b747efe1d19490eb.png
22,이인선,국민의힘,대구 수성을,DWK26447,여,https://www.assembly.go.kr/static/portal/img/openassm/new/f7214149825143218b24268f4de14974.jpg
22,김정재,국민의힘,경북 포항북구,E1J8836Y,여,https://www.assembly.go.kr/static/portal/img/openassm/new/82a52130b3cd42949f08c91c95b1bd54.png
22,박해철,더불어민주당,경기 안산병,E2B3753X,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e05f6f3cbcab4c9aab8d0080cbbafb0f.jpg
22,안도걸,더불어민주당,광주 동구남구을,EB16073M,남,https://www.assembly.go.kr/static/portal/img/openassm/new/56e742cc39304aad9ff06ad5490cc084.png
22,이연희,더불어민주당,충북 청주흥덕,EBH1101V,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2ec212451ed942b599bdb9d786e2fa17.jpg
22,권향엽,더불어민주당,전남 순천광양곡성구례을,EFU76868,여,https://www.assembly.go.kr/static/portal/img/openassm/new/e25ff63bda9c446c81919549ba09c6c6.jpg
22,임이자,국민의힘,경북 상주문경,EH27538E,여,https://www.assembly.go.kr/static/portal/img/openassm/new/c7818d8fbee2421b93382a592e6f096e.png
22,박지혜,더불어민주당,경기 의정부갑,EMH4976E,여,https://www.assembly.go.kr/static/portal/img/openassm/new/232e4610e5ac40a19ad9402138d3c861.jpg
22,김용태,국민의힘,경기 포천가평,EPI69383,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ef99cb0a6cee471bb9769a46bc62c459.jpg
22,이헌승,국민의힘,부산 부산진을,EVH1507C,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e850e8db958c416bb749d3a5c77c55ae.jpg
22,임호선,더불어민주당,충북 증평진천음성,FH777496,남,https://www.assembly.go.kr/static/portal/img/openassm/new/0bb103b226db4ab6945d9108ccd4d72d.png
22,곽상언,더불어민주당,서울 종로,FIE6569O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/6719771fc8dd4a80a824ac6716aa854b.jpg
22,맹성규,더불어민주당,인천 남동갑,FJK3396E,남,https://www.assembly.go.kr/static/portal/img/openassm/new/250f36e411ab4b34bf0eb7fcadfbadf7.jpg
22,서삼석,더불어민주당,전남 영암무안신안,FOK3459D,남,https://www.assembly.go.kr/static/portal/img/openassm/new/3733addd041f4802ade12300546171b1.jpg
22,허영,더불어민주당,강원 춘천철원화천양구갑,FU53642G,남,https://www.assembly.go.kr/static/portal/img/openassm/new/52e5baf2188242e8b7688e9ca3748bab.png
22,박수영,국민의힘,부산 남구,FU87526G,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ada2071b2a3345ef86191fe5618bdf83.png
22,조승래,더불어민주당,대전 유성갑,FYI20317,남,https://www.assembly.go.kr/static/portal/img/openassm/new/9e7bee59f70f453e9fad4939bd7f72c2.jpg
22,추경호,국민의힘,대구 달성,G152611B,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c7d6cfa2eaa14041bb6408aba44ae0ab.png
22,박준태,국민의힘,비례대표,G6W8250J,남,https://www.assembly.go.kr/static/portal/img/openassm/new/689958442da64be4b0a1aaeb2003038a.png
22,권성동,국민의힘,강원 강릉,GDG1847Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/af3b64d8d85b45dcbccefb6646589be9.png
22,용혜인,기본소득당,비례대표,GE71932C,여,https://www.assembly.go.kr/static/portal/img/openassm/new/b71fbe23a11d45a9935a24fcfac4447b.png
22,김병주,더불어민주당,경기 남양주을,GF286398,남,https://www.assembly.go.kr/static/portal/img/openassm/new/3d7108cf7a784f6ea042610f61c3e916.png
22,복기왕,더불어민주당,충남 아산갑,GJ56729D,남,https://www.assembly.go.kr/static/portal/img/openassm/new/3ac9053137f440a69ea0aa559fa65933.png
22,주진우,국민의힘,부산 해운대갑,GJK57930,남,https://www.assembly.go.kr/static/portal/img/openassm/new/15ec75dba7fc4dd090fae8b3a13e05c0.JPG
22,문정복,더불어민주당,경기 시흥갑,GOC54665,여,https://www.assembly.go.kr/static/portal/img/openassm/new/20e051935a914f069c35c6e00dc22d70.png
22,윤건영,더불어민주당,서울 구로을,GP07421U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/86149364515f47e0a4b1cdeaec6f19ca.jpg
22,박충권,국민의힘,비례대표,GP21946O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b51683ab9a42410bbf52570a33ca2c48.jpg
22,문금주,더불어민주당,전남 고흥보성장흥강진,GRP3908I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e1710b2722c74ea79c98bdc53e0425ad.jpg
22,강민국,국민의힘,경남 진주을,GX22581L,남,https://www.assembly.go.kr/static/portal/img/openassm/new/70f21f66d1ea471192858adb6f379299.png
22,유동수,더불어민주당,인천 계양갑,GX38539O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a3a3255943634cd6ade1fa08d7e19144.png
22,한병도,더불어민주당,전북 익산을,H5476989,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a7695c6d5955474aa1962ffcaabcf804.jpg
22,김기웅,국민의힘,대구 중구남구,HE08888N,남,https://www.assembly.go.kr/static/portal/img/openassm/new/4e032a885456487ebe70f143ef373f92.png
22,이병진,더불어민주당,경기 평택을,HFV52269,남,https://www.assembly.go.kr/static/portal/img/openassm/new/75e68866e71a4147a8549f75e1bffb98.png
22,허성무,더불어민주당,경남 창원성산,HHB5652A,남,https://www.assembly.go.kr/static/portal/img/openassm/new/f7e7a709f5454ca7b4c838506b1e004f.jpg
22,김희정,국민의힘,부산 연제구,HRG9655C,여,https://www.assembly.go.kr/static/portal/img/openassm/new/b30ba14b467a4303b40bdbceedfdc68c.jpg
22,고동진,국민의힘,서울 강남구병,HS39431V,남,https://www.assembly.go.kr/static/portal/img/openassm/new/8e0621184727401ea5537cbeb1557776.jpg
22,백혜련,더불어민주당,경기 수원을,HSS7466Y,여,https://www.assembly.go.kr/static/portal/img/openassm/new/968e99ee8f8b4b6e9d4ce7eb16a92864.jpg
22,이종배,국민의힘,충북 충주,HSW1214Q,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1a333609d12f4175be43c95f32c57886.png
22,박정현,더불어민주당,대전 대덕,HVV5250J,여,https://www.assembly.go.kr/static/portal/img/openassm/new/b04cd2781caa4dfab09e5cd6442c7774.jpg
22,박상혁,더불어민주당,경기 김포을,HXT76735,남,https://www.assembly.go.kr/static/portal/img/openassm/new/963e0c49236e4f5a83fb777e6225456b.jpg
22,최기상,더불어민주당,서울 금천,I5I2468R,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d1a177cb53a84663853ccaba458d0fcd.PNG
22,이개호,더불어민주당,전남 담양함평영광장성,I7R13867,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ece4aba7a7854848b574f9334278b58c.png
22,정준호,더불어민주당,광주 북구갑,IC499858,남,https://www.assembly.go.kr/static/portal/img/openassm/new/6512064ea8134ead84f060a0dc3268e7.png
22,박성준,더불어민주당,서울 중구성동을,IL74008M,남,https://www.assembly.go.kr/static/portal/img/openassm/new/519d508d60414f3bb2a4d8a578db1534.png
22,조정식,더불어민주당,경기 시흥을,IN328264,남,https://www.assembly.go.kr/static/portal/img/openassm/new/340424a491b7497cbfee7a446cdcbaa3.jpg
22,이재명,더불어민주당,인천 계양을,IUD9392R,남,https://www.assembly.go.kr/static/portal/img/openassm/new/5818b9e7f28840b3a82ddb4c77a0be23.jpg
22,김남근,더불어민주당,서울 성북을,IUX1829H,남,https://www.assembly.go.kr/static/portal/img/openassm/new/66bc8c4d4026465da6cfed67b0fbfe5e.png
22,조배숙,국민의힘,비례대표,IWK63872,여,https://www.assembly.go.kr/static/portal/img/openassm/new/4927504637a6435c84ff327c77eaf735.jpg
22,박균택,더불어민주당,광주 광산갑,IWR8966I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1fc1ffba74a04538b306849f153a42dd.jpg
22,모경종,더불어민주당,인천 서구병,J1G57517,남,https://www.assembly.go.kr/static/portal/img/openassm/new/776af614628b4030a71734c4634c639e.jpg
22,윤준병,더불어민주당,전북 정읍고창,JC14718Q,남,https://www.assembly.go.kr/static/portal/img/openassm/new/8a8c40f46a47462ba0708e6c6ee8053f.jpg
22,김형동,국민의힘,경북 안동예천,JEZ3130Q,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a8666f5ad131416fb853f840dc4d66e6.jpg
22,이언주,더불어민주당,경기 용인정,JG77046J,여,https://www.assembly.go.kr/static/portal/img/openassm/new/42ba0380cb4b42e9aee97f945ba89dd1.jpg
22,김선교,국민의힘,경기 여주양평,JNL7001A,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c46ff6eaebc3441393b42d4e36d7a8c6.jpg
22,서천호,국민의힘,경남 사천남해하동,JP222486,남,https://www.assembly.go.kr/static/portal/img/openassm/new/45d0d0758d9b4e1e8e2b86434770e2fc.jpg
22,한기호,국민의힘,강원 춘천철원화천양구을,JQA21112,남,https://www.assembly.go.kr/static/portal/img/openassm/new/9bb2d649d55a495d99c6750cc124e5bf.png
22,손명수,더불어민주당,경기 용인을,JSA8739I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e8f39b502c4f4c92924909bebebd123e.jpg
22,유영하,국민의힘,대구 달서갑,JZV5283U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c9167def76344dcd88bcfd20df8af621.jpg
22,김윤덕,더불어민주당,전북 전주갑,JZY9937U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/dea1db9948874498ad1aa3a24c7409a3.jpg
22,이학영,더불어민주당,경기 군포,K5F2023J,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ef7ee584293c4134b263ebfc7cbf4a2d.png
22,유용원,국민의힘,비례대표,KBK8836C,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b031714b64d9427ea119a6225c44bf1c.jpg
22,장동혁,국민의힘,충남 보령서천,KFM1081G,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b2f14aea45064028b066431bce8d2d54.png
22,차규근,조국혁신당,비례대표,KNP22261,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b0844cd3027340e58a98404b7cc979ce.jpg
22,강대식,국민의힘,대구 동구군위을,L2I9861C,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d1fe9f0902d84f0ba74f721d3298be7f.png
22,김은혜,국민의힘,경기 성남분당을,L5P27909,여,https://www.assembly.go.kr/static/portal/img/openassm/new/2d0fedee640c4683b571177b2f21e1c2.jpg
22,서범수,국민의힘,울산 울주,L7J93733,남,https://www.assembly.go.kr/static/portal/img/openassm/new/dc9bc21d63ef4cd5968a27eadd34e0f6.jpg
22,김위상,국민의힘,비례대표,LCZ1711I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/3b0e41223e344b809f45b64084cde1af.png
22,권영세,국민의힘,서울 용산,LG63087O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/f58fcbb4b2f64d05a335da7099f679e7.jpg
22,김도읍,국민의힘,부산 강서,LH97552Q,남,https://www.assembly.go.kr/static/portal/img/openassm/new/63a47955a6b94df381c8f17c18bc1774.png
22,정점식,국민의힘,경남 통영고성,LJK4960Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a50392c4f73b4699bed10d70dccf5ae2.jpg
22,정일영,더불어민주당,인천 연수을,LT72093S,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e1dca300e9d74ec0a5dfaca85efdfe61.jpg
22,권영진,국민의힘,대구 달서병,LYY5513O,남,https://www.assembly.go.kr/static/portal/img/openassm/new/3d91cfa36267481a8f860816e419f426.png
22,윤호중,더불어민주당,경기 구리,M0A1658U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a474780e3fb144e18a389ec50b76f694.png
22,김종민,무소속,세종갑,M2Q9024I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/33a7a75a274846b7981941b4c5ea6971.png
22,박민규,더불어민주당,서울 관악갑,M4O5221T,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2c226f9600c64c52b8bfeee6b8f2eedd.png
22,신정훈,더불어민주당,전남 나주화순,M7O7878U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c5cd673d75bd44bc9a7ab580f39eb663.jpg
22,백승아,더불어민주당,비례대표,MDC3257K,여,https://www.assembly.go.kr/static/portal/img/openassm/new/82158c1c40eb4ce49cdcac02d8768457.png
22,조승환,국민의힘,부산 중구영도,ME83002L,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c4da5dd92ac649af8262ead37610dc29.jpg
22,김동아,더불어민주당,서울 서대문갑,MIS62075,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2aa44f38f64049829c3acf45b19aba20.png
22,김민석,더불어민주당,서울 영등포을,MLH1404S,남,https://www.assembly.go.kr/static/portal/img/openassm/new/fee10a80d81d435885696adb29a6eb41.jpg
22,강선우,더불어민주당,서울 강서갑,MNZ4401T,여,https://www.assembly.go.kr/static/portal/img/openassm/new/20176db75bd943df8714cc2d9a686ff7.jpg
22,윤종군,더불어민주당,경기 안성,MQK9493H,남,https://www.assembly.go.kr/static/portal/img/openassm/new/5832f8756f2d42289e17a614cbf3728a.jpg
22,조은희,국민의힘,서울 서초갑,MQU41854,여,https://www.assembly.go.kr/static/portal/img/openassm/new/67f9e0c2b48249b3b008743913f7ca25.jpg
22,서일준,국민의힘,경남 거제,MR210505,남,https://www.assembly.go.kr/static/portal/img/openassm/new/fcbf1b4b1aa24151a28e85b4d190291c.jpg
22,윤상현,국민의힘,인천 동구미추홀을,MSY7784L,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c55454347242441c9e75c5058f829b06.png
22,유상범,국민의힘,강원 홍천횡성영월평창,MU69217P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/9d4701db5dcd4eafa39d36c1dbc44e47.jpg
22,이성윤,더불어민주당,전북 전주을,N2P9317N,남,https://www.assembly.go.kr/static/portal/img/openassm/new/31ee06a90e3e4064bc93690c998a9e78.jpg
22,김종양,국민의힘,경남 창원의창,N378078V,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d552d62c9a174c3e95f785adaeb18ccf.jpg
22,박덕흠,국민의힘,충북 보은옥천영동괴산,N4R2421C,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ad05c3a202f641aca68b663b1fe9c36b.jpg
22,정을호,더불어민주당,비례대표,NA61091D,남,https://www.assembly.go.kr/static/portal/img/openassm/new/7a58cc1fd8ef499c82bb7bff4ac5fc2a.jpg
22,김용만,더불어민주당,경기 하남을,NB64509Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/06d58e54e7724b3a81f1a82eff0a40af.png
22,이종욱,국민의힘,경남 창원진해,NLS46526,남,https://www.assembly.go.kr/static/portal/img/openassm/new/28fa12120325440fbd63d9953bcfa03f.png
22,신장식,조국혁신당,비례대표,NPD75153,남,https://www.assembly.go.kr/static/portal/img/openassm/new/b7e182c9e46d4c1d9cb850a67bb8706b.jpg
22,강선영,국민의힘,비례대표,NQO7187X,여,https://www.assembly.go.kr/static/portal/img/openassm/new/89a10eac7851470598886907100ae5ad.jpg
22,김한규,더불어민주당,제주 제주을,NUB4941Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c5607570161f4879b98311c104e21485.jpg
22,박성훈,국민의힘,부산 북구을,NX534083,남,https://www.assembly.go.kr/static/portal/img/openassm/new/6b196b02e4744aeebe20983e2f9ad5b8.png
22,김남희,더불어민주당,경기 광명을,NXB3178C,여,https://www.assembly.go.kr/static/portal/img/openassm/new/42bdeca2bfe9430781fe748ae694988d.jpg
22,이정문,더불어민주당,충남 천안병,O0I2045I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e9e80a7f853440fbae403bdc797d44fe.png
22,민홍철,더불어민주당,경남 김해갑,O6D8329R,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1f07bdf68cd4426d9922e933e8647783.jpg
22,윤후덕,더불어민주당,경기 파주갑,O7R5461J,남,https://www.assembly.go.kr/static/portal/img/openassm/new/15cc6211fcf0401ea3a77571f888838e.jpg
22,김용민,더불어민주당,경기 남양주병,OFE45081,남,https://www.assembly.go.kr/static/portal/img/openassm/new/e8f8918e741b4ae9b72377d8ec299645.png
22,오기형,더불어민주당,서울 도봉을,OIA3741M,남,https://www.assembly.go.kr/static/portal/img/openassm/new/d1e20e55ce3d4ab3b4fce9b81cbf2989.jpg
22,이만희,국민의힘,경북 영천청도,OSV9142K,남,https://www.assembly.go.kr/static/portal/img/openassm/new/408f525c91fc4e93aa0c766707a7d120.jpg
22,신동욱,국민의힘,서울 서초을,OWD1018N,남,https://www.assembly.go.kr/static/portal/img/openassm/new/bef0ced14c4241cbbc5181e2bc9805ef.jpg
22,김태호,국민의힘,경남 양산을,P0F1530P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/f400573a310e49048ac59ffe27438e82.png
22,서지영,국민의힘,부산 동래,P7U7800Z,여,https://www.assembly.go.kr/static/portal/img/openassm/new/a7e0edac99dd4fb89cbbc8bec657f222.png
22,전종덕,진보당,비례대표,P8A4624C,여,https://www.assembly.go.kr/static/portal/img/openassm/new/03451d7c87ab45a79b703e74ab36cfa3.png
22,정희용,국민의힘,경북 고령성주칠곡,PFG2137X,남,https://www.assembly.go.kr/static/portal/img/openassm/new/0d948db5655245a6afac2fa7beb66e81.png
22,안상훈,국민의힘,비례대표,PYA8594I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/ba1a4675a60a42d8ad14b64f5f35a93c.png
22,강유정,더불어민주당,비례대표,Q129715Y,여,https://www.assembly.go.kr/static/portal/img/openassm/new/14dff5a40ac54e5ab44839de11eb01b4.png
22,한지아,국민의힘,비례대표,Q918403D,여,https://www.assembly.go.kr/static/portal/img/openassm/new/5156034c3ba143c3bae113a864791bcd.jpg
22,진종오,국민의힘,비례대표,QDU1100U,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c39a39eef1a54ac79afc0124ac6a1598.jpg
22,서명옥,국민의힘,서울 강남갑,QQ429063,여,https://www.assembly.go.kr/static/portal/img/openassm/new/6dce07c39f264381aeba58b69c846cd0.jpg
22,배준영,국민의힘,인천 중구강화옹진,QQP4727N,남,https://www.assembly.go.kr/static/portal/img/openassm/new/c0680ca1b0ca410191f6597484db924f.png
22,전진숙,더불어민주당,광주 북구을,QUR40502,여,https://www.assembly.go.kr/static/portal/img/openassm/new/96be0f17dc92446d9570067f9b664a5a.jpg
22,이준석,개혁신당,경기 화성을,QWL7778X,남,https://www.assembly.go.kr/static/portal/img/openassm/new/f150e375dc4a4a05b0c99ae1a313b432.jpg
22,임종득,국민의힘,경북 영주영양봉화,RAJ1024Z,남,https://www.assembly.go.kr/static/portal/img/openassm/new/2428b9f1f3534b0fa71adf578e168d6c.jpg
22,차지호,더불어민주당,경기 오산,RC885085,남,https://www.assembly.go.kr/static/portal/img/openassm/new/8cc552a68fa24bdf9a8df0dcbd9b0311.jpg
22,곽규택,국민의힘,부산 서구동구,REG96285,남,https://www.assembly.go.kr/static/portal/img/openassm/new/fd163330861a4c5691ba7cfd0ad39ea6.jpg
22,송재봉,더불어민주당,충북 청주청원,RG972910,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1b5dc3ccbeee45bdb053ba17a4f11bb3.jpg
22,황명선,더불어민주당,충남 논산계룡금산,RJH6314D,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1656aae7b6f041d292ed503036fe0071.jpg
22,이재관,더불어민주당,충남 천안을,RKS3658I,남,https://www.assembly.go.kr/static/portal/img/openassm/new/441f4017e95540d88bb05df0b767e7cd.jpg
22,신성범,국민의힘,경남 산청함양거창합천,RMC1840P,남,https://www.assembly.go.kr/static/portal/img/openassm/new/90ebb7eaa3a648f5a96eea2037be33bf.jpg
22,이달희,국민의힘,비례대표,ROS6754L,여,https://www.assembly.go.kr/static/portal/img/openassm/new/65be51449b5f4f8fb007b5bf0f9bd3e2.png
22,장경태,더불어민주당,서울 동대문을,RPN2293B,남,https://www.assembly.go.kr/static/portal/img/openassm/new/efaef493a77043fd87f6c3ef1077bafd.jpg
22,위성곤,더불어민주당,제주 서귀포,RQQ3807K,남,https://www.assembly.go.kr/static/portal/img/openassm/new/26841957c287473db75fad6182189804.jpg
22,노종면,더불어민주당,인천 부평갑,RUZ25800,남,https://www.assembly.go.kr/static/portal/img/openassm/new/4abfcdd3a1e84d28901c894e8c1189fe.jpg
22,박홍근,더불어민주당,서울 중랑을,S824682L,남,https://www.assembly.go.kr/static/portal/img/openassm/new/a89c83870d3e4e9daba17c809e11ffd7.png
22,이양수,국민의힘,강원 속초인제고성양양,S9U45255,남,https://www.assembly.go.kr/static/portal/img/openassm/new/1496a4de2b2e4a4fb86597cef973a4a3.jpg
22,나경원,국민의힘,서울 동작을,SLW27496,여,https://www.assembly.go.kr/static/portal/img/openassm/new/563d61a4466c42c8be2c4979c00e5060.png
22,송기헌,더불어민주당,강원 원주을,SQ36001H,남,https://www.assembly.go.kr/static/portal/img/openassm/new/02f408aec61446c0b0459b5bdffa4893.png
22,강경숙,조국혁신당,비례대표,T2T8225E,여,https://www.assembly.go.kr/static/portal/img/openassm/new/68f83caf0c9e4546b1694ead863f45ce.jpg
22,조국,조국혁신당,비례대표,T3E4932G,남,https://www.assembly.go.kr/static/portal/img/openassm/T3E4932G.jpg
22,주철현,더불어민주당,전남 여수갑,T465023H,남,https://www.assembly.go.kr/static/portal/img/openassm/new/7a6b0d6426f6474e9e2ec55ff6f18045.jpg
22,한창민,사회민주당,비례대표,T4I4862D,남,https://www.assembly.go.kr/static/portal/img/openassm/new/7d13fce5339741b6a51b3dfddb37e866.png
